codes,video_url,title,creator,min_year,max_year,focus,watch_prompt,after_watching,source_url,review_note
AC9E2LY11,https://www.youtube.com/watch?v=msJIy_f_Xsw,Learn the Three Sounds of -ed,Nessy,2,2,Notice that the past-tense ending -ed can have different sounds while keeping its spelling.,Why do words with different ending sounds sometimes share the letters ed?,"Read jumped, played and wanted. Group them by the sound of ed and explain what the ending tells you.",https://www.youtube.com/watch?v=msJIy_f_Xsw,Official source description and YouTube metadata checked; full audiovisual playback not reviewed. Official creator and description checked. Supports a spelling-and-morpheme pattern; irregular and high-frequency words remain in the topic lesson.
AC9E2LY12,https://www.youtube.com/watch?v=OAHUenKcNN0,"Head, Body, Tail: Prefixes and Suffixes",Nessy,2,2,Explore how a prefix or suffix joins a base word to build a word family.,"Which part is the base word, and which part was added?","Build play, replay and playful. Underline the base and explain how an added part changes the meaning.",https://www.youtube.com/watch?v=OAHUenKcNN0,"Official source description and YouTube metadata checked; full audiovisual playback not reviewed. Official description and author checked; use the simple word-building examples, with adult support for terminology."
AC9E2LA02,https://www.youtube.com/watch?v=KEK2oGBSsHk,Opinion Writing for Kids: What Is It?,Teaching Without Frills,2,2,Recognise an opinion and connect a preference with a reason.,How can you explain a preference so another person understands it?,Choose a familiar book. Say “I enjoyed … because …” and give a reason linked to its words or pictures.,https://www.youtube.com/watch?v=KEK2oGBSsHk,Official upload title and creator checked with YouTube metadata; introductory opinion/reason scope checked against the description in DCMP’s authorised catalogue. Full audiovisual playback not reviewed. Use the short introduction with adult support; do not require formal essay structure in Year 2.
AC9E2LY08,https://www.youtube.com/watch?v=7Hsy9hwpiAw,Handwriting Lesson: Letter Size and Placement,Learning Without Tears,2,2,"Notice how tall, small and descending letters sit on the line so that handwritten words are easier to read.","Which letters stay small, which reach up, and which have a part below the line?","Write a short sentence containing cat, dog and tall on lined paper. Use your school’s letter shapes, then check the size and placement of each letter.",https://www.lwtears.com/resources/Handwriting-Without-Tears-Video-Lessons,"Original creator page describes tall, small and descending letters and embeds this exact ID; official YouTube title, creator and player HTML checked. Full audiovisual playback not reviewed. Supports legibility through size and placement only; use the school’s Australian unjoined letter shapes and ordinary lined paper, with no workbook purchase required. Grip, upper-case formation and fluent practice remain in the written lesson."
AC9E2LY09,https://www.youtube.com/watch?v=0N_OgjBjKZo,Deleting Sounds: Phonemic Awareness,Naomi O'Brien,2,2,Listen to what remains when one speech sound is removed from a spoken word.,"Which sound was removed, and what word can you hear now?","Say smile, then remove the first /s/ sound. Say plane, then remove the /p/. Use letter tiles to check the new words.",https://www.youtube.com/watch?v=0N_OgjBjKZo,"Official title, creator and description confirmed. Creator’s phonological-awareness site explains removing individual sounds, including from blends. Full audiovisual playback not reviewed. Supports deletion; blending, segmenting and substitution remain in the topic lesson."
AC9M3N01,https://www.youtube.com/watch?v=T5Qf0qSSJFI,Math Antics - Place Value,mathantics,3,3,See how a digit changes value when it moves to a different place.,What does the 4 represent in 14 205 and in 41 205?,"Build a five-digit number, write it in expanded form, then swap two digits and compare the numbers.",https://mathantics.com/lesson/place-value,"Creator lesson page links to this exact YouTube video. Use the place-value model for whole numbers beyond 10 000; video is a supplement, not the full ordering lesson. Metadata/embed checked; no full playback review."
AC9M3N02,https://www.youtube.com/watch?v=I1u3pM9g9o8,What Are Fractions? - Math Antics,mathantics,3,3,Connect equal parts of a whole with the numerator and denominator.,Why must the parts be equal when we call one part a quarter?,"Fold or draw a strip into fifths. Shade one fifth, then add enough fifths to make the whole.",https://mathantics.com/lesson/what-are-fractions,"Updated creator lesson page links to this exact original video. Year 3 focus is equal parts, unit fractions and completing a whole, not later fraction calculations. Metadata/embed checked; no full playback review."
AC9M3N03,https://www.youtube.com/watch?v=jAfJcgPGqgI,Solving 3-digit addition in your head | 2nd grade | Khan Academy,Khan Academy,3,3,Use place value and friendly hundreds to add three-digit numbers mentally.,How can moving part of one number make an addition easier without changing the total?,Find 298 + 135 by making 300 first. Draw or explain where the extra 2 came from.,https://www.khanacademy.org/math/mr-class-3/x9b29f1b440e43eeb%3Aadding-and-subtracting-by-grouping/x9b29f1b440e43eeb%3Aadding-by-carrying-over/v/rethinking-three-digit-addition-for-mental-calculation,Official Khan description identifies making groups of 10 and 100. Covers the addition strategy strand; source-labelled Grade 2 is suitable consolidation for Year 3. Metadata/embed checked; no full playback review.
AC9M3N03,https://www.youtube.com/watch?v=Y6M89-6106I,Math Antics - Multi-Digit Subtraction,mathantics,3,3,Follow regrouping when a subtraction has too few ones or tens.,"When one ten is exchanged for ten ones, why does the number keep the same value?",Show 342 - 158 with a place-value drawing before recording the calculation.,https://mathantics.com/lesson/multi-digit-subtraction,Creator Watch on YouTube link verified. Use two- and three-digit regrouping only; retain the page's other calculation strategies. Metadata/embed checked; no full playback review.
AC9M3N04,https://www.youtube.com/watch?v=QI6x0KNxiCs,The idea of division | Multiplication and division | Arithmetic | Khan Academy,Khan Academy,3,3,Connect division to equal groups and a multiplication array.,How can the same array help you write a multiplication and a division?,Arrange 20 counters in four equal rows. Write the multiplication and both related divisions.,https://www.khanacademy.org/math/in-in-class-3rd-math-cbse/x80b2f4aa70819288%3Adivision/x80b2f4aa70819288%3Aintro-to-division/v/the-idea-of-division,"Official Khan lesson describes division through arrays and multiplication. Focus is equal groups, not a formal long-division procedure. Original channel/embed checked; no full playback review."
AC9M3N05,https://www.youtube.com/watch?v=xnUkIsdvfGY,Estimating! | Mini Math Movies | Scratch Garden,Scratch Garden,3,3,"Estimate a collection, then check how close the estimate was.",What can you use as a small known group before estimating a larger collection?,Estimate a collection of counters without counting every counter. Count in groups to check and explain your estimate.,https://scratchgarden.com/videos/estimating/,"Official creator description covers estimating quantities, checking by counting and number-line estimates. Year 3 task extends the small examples to grouped collections. Original channel/embed checked; no full playback review."
AC9M3N06,https://www.youtube.com/watch?v=aGdO1Y6ciwc,Multiplying by tens word problem | Math | 3rd grade | Khan Academy,Khan Academy,3,3,Turn an equal-groups word problem into multiplication using tens.,How do you decide what each number in the multiplication represents?,"Five classes each need 30 pencils. Draw the groups, write a number sentence and explain the answer in pencils.",https://www.youtube.com/watch?v=aGdO1Y6ciwc,Official Khan Grade 3 description identifies a 90-times-5 word problem. Covers modelling a multiplicative situation; financial and additive modelling stay in the written lesson. Original channel/embed checked; no full playback review.
