"skill_code","skill_title","bank","row_type","question_id","current_question","current_options","current_correct_answer","current_explanation","suggested_replacement_question","suggested_replacement_options","suggested_correct_answer","notes"
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-011","At the playdough table, how many eighths make one whole playdough slab?","A. 4 | B. 2 | C. 8","8","Eight one-eighth parts join to make one whole. Hint: Count all the equal pieces in the whole.","","","",""
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-012","At the playdough table, which is smaller: one quarter or one eighth of the same playdough slab?","A. One eighth | B. One quarter | C. They are the same size","One eighth","When the same whole is split into more equal parts, each part is smaller. Hint: Compare 4 equal cuts with 8 equal cuts.","","","",""
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-013","At the playdough table, a timer shows half an hour. How many equal half-hours make one hour?","A. 4 | B. 2 | C. 8","2","Two half-hours join to make one whole hour. Hint: Think of an hour split into 2 equal time parts.","","","",""
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-014","At the playdough table, a full turn is split into 4 equal turns. What is each turn?","A. A half turn | B. An eighth turn | C. A quarter turn","A quarter turn","Four equal quarter turns make one full turn. Hint: The whole turn is divided into 4 equal parts.","","","",""
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-015","At the playdough table, which sharing shows quarters of one playdough slab?","A. 4 equal shares | B. 4 different-sized shares | C. 2 equal shares","4 equal shares","Quarters must be 4 equal parts of one whole. Hint: Count the shares, then check they are equal.","","","",""
"AC9M2M02","Halves, Quarters and Eighths in Everyday Measures","test","existing","AC9M2M02-T-016","At the playdough table, the playdough slab is folded in half, then in half again, then in half again. How many equal parts are made?","A. 6 | B. 8 | C. 4","8","Repeated halving makes 2, then 4, then 8 equal parts. Hint: Double the number of parts after every fold.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-001","On the class calendar, the class visit is on the 2nd. What date is one week later?","A. 8th | B. 10th | C. 9th","9th","One week is 7 days, so 2 + 7 = 9. Hint: Move down one full week on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-002","On the class calendar, how many days are between the 2nd and the 5th?","A. 3 | B. 4 | C. 2","3","Count the jumps after the 2nd: there are 3 days to the 5th. Hint: Do not count the starting date as a jump.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-003","On the class calendar, today is Monday. What day is 3 days later?","A. Tuesday | B. Thursday | C. Friday","Thursday","Move forward 3 days from Monday. Hint: Use one jump for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-004","On the class calendar, which is a date?","A. Thursday | B. After lunch | C. 5th of May","5th of May","A date gives a number and a month: 5th of May. Hint: A day name is not a full date.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-005","On the class calendar, the library day is the 2nd. Sports day is 3 days later. What is the sports date?","A. 5th | B. 6th | C. 4th","5th","Starting after the 2nd, count 3 jumps to reach the 5th. Hint: Put your finger on the start, then move once for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-006","On the class calendar, which method correctly counts days from the 2nd to the 5th?","A. Count the 2nd as jump 1 | B. Start after the 2nd and count 3 jumps | C. Count backwards from the 2nd","Start after the 2nd and count 3 jumps","Days between dates are counted as jumps after the starting date. Hint: Trace the spaces from one date to the next.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-007","On the class calendar, a camp starts on the 9th. What date was one week before?","A. 3rd | B. 8th | C. 2nd","2nd","One week before means move back 7 days, to the 2nd. Hint: Move up one row on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-008","On the class calendar, the 5th is a Friday. What day is the 6th?","A. Saturday | B. Thursday | C. Friday","Saturday","The day after Friday is Saturday. Hint: Move one day forward in the weekday order.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-009","For library week, the class visit is on the 4th. What date is one week later?","A. 10th | B. 11th | C. 12th","11th","One week is 7 days, so 4 + 7 = 11. Hint: Move down one full week on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-010","For library week, how many days are between the 4th and the 8th?","A. 5 | B. 3 | C. 4","4","Count the jumps after the 4th: there are 4 days to the 8th. Hint: Do not count the starting date as a jump.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-011","For library week, today is Monday. What day is 4 days later?","A. Friday | B. Wednesday | C. Saturday","Friday","Move forward 4 days from Monday. Hint: Use one jump for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-012","For library week, which is a date?","A. Thursday | B. 8th of May | C. After lunch","8th of May","A date gives a number and a month: 8th of May. Hint: A day name is not a full date.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-013","For library week, the library day is the 4th. Sports day is 4 days later. What is the sports date?","A. 9th | B. 7th | C. 8th","8th","Starting after the 4th, count 4 jumps to reach the 8th. Hint: Put your finger on the start, then move once for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-014","For library week, which method correctly counts days from the 4th to the 8th?","A. Start after the 4th and count 4 jumps | B. Count the 4th as jump 1 | C. Count backwards from the 4th","Start after the 4th and count 4 jumps","Days between dates are counted as jumps after the starting date. Hint: Trace the spaces from one date to the next.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-015","For library week, a camp starts on the 11th. What date was one week before?","A. 5th | B. 4th | C. 10th","4th","One week before means move back 7 days, to the 4th. Hint: Move up one row on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-016","For library week, the 8th is a Friday. What day is the 9th?","A. Thursday | B. Friday | C. Saturday","Saturday","The day after Friday is Saturday. Hint: Move one day forward in the weekday order.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-017","Before the school visit, the class visit is on the 6th. What date is one week later?","A. 13th | B. 12th | C. 14th","13th","One week is 7 days, so 6 + 7 = 13. Hint: Move down one full week on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-018","Before the school visit, how many days are between the 6th and the 11th?","A. 6 | B. 5 | C. 4","5","Count the jumps after the 6th: there are 5 days to the 11th. Hint: Do not count the starting date as a jump.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-019","Before the school visit, today is Monday. What day is 5 days later?","A. Thursday | B. Sunday | C. Saturday","Saturday","Move forward 5 days from Monday. Hint: Use one jump for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-020","Before the school visit, which is a date?","A. 11th of May | B. Thursday | C. After lunch","11th of May","A date gives a number and a month: 11th of May. Hint: A day name is not a full date.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-021","Before the school visit, the library day is the 6th. Sports day is 5 days later. What is the sports date?","A. 12th | B. 11th | C. 10th","11th","Starting after the 6th, count 5 jumps to reach the 11th. Hint: Put your finger on the start, then move once for each day.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-022","Before the school visit, which method correctly counts days from the 6th to the 11th?","A. Count the 6th as jump 1 | B. Count backwards from the 6th | C. Start after the 6th and count 5 jumps","Start after the 6th and count 5 jumps","Days between dates are counted as jumps after the starting date. Hint: Trace the spaces from one date to the next.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-023","Before the school visit, a camp starts on the 13th. What date was one week before?","A. 6th | B. 7th | C. 12th","6th","One week before means move back 7 days, to the 6th. Hint: Move up one row on the calendar.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","existing","AC9M2M03-P-024","Before the school visit, the 11th is a Friday. What day is the 12th?","A. Thursday | B. Saturday | C. Friday","Saturday","The day after Friday is Saturday. Hint: Move one day forward in the weekday order.","","","",""
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-025","","","","","","","","Add practice question 25 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-026","","","","","","","","Add practice question 26 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-027","","","","","","","","Add practice question 27 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-028","","","","","","","","Add practice question 28 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-029","","","","","","","","Add practice question 29 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-030","","","","","","","","Add practice question 30 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-031","","","","","","","","Add practice question 31 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-032","","","","","","","","Add practice question 32 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-033","","","","","","","","Add practice question 33 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-034","","","","","","","","Add practice question 34 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-035","","","","","","","","Add practice question 35 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-036","","","","","","","","Add practice question 36 of 48 for AC9M2M03."
"AC9M2M03","Calendars and Days Between Events","practice","placeholder","AC9M2M03-P-037","","","","","","","","Add practice question 37 of 48 for AC9M2M03."
